Quantile,pre,µa,µsp,post,µa,µsp,1 mo,µa,µsp,6 mo,µa,µsp,12 mo,µa,µsp,total,µa,µsp,IVH,µa,µsp,PBI,µa,µsp,wavelength (nm),distance (cm)
95%_DR,0.0001786205801589371,nan,nan,0.0003248214202658024,nan,nan,0.000286580528149221,nan,nan,0.00013421023486394064,nan,nan,0.00011919776373829971,nan,nan,0.00022531497727632972,nan,nan,0.00030747672038238005,nan,nan,0.00010740701322726782,nan,nan,754,2.5
5%_DR,1.7235466464969183e-05,nan,nan,2.069797886327062e-05,nan,nan,1.8191783796558777e-05,nan,nan,1.0035496740729311e-05,nan,nan,7.427415438163447e-06,nan,nan,1.2266624111494967e-05,nan,nan,1.533165280918404e-05,nan,nan,1.460978193972845e-05,nan,nan,754,2.5
1%_DR,1.1434548417424938e-05,nan,nan,1.1104057175414826e-05,nan,nan,9.60146106896196e-06,nan,nan,5.150942234300974e-06,nan,nan,4.786745890555712e-06,nan,nan,6.257727816801909e-06,nan,nan,1.1156847669717587e-05,nan,nan,7.3043348799133265e-06,nan,nan,754,2.5
Min_DR,6.335496622405117e-06,0.21025850000000001,9.612450500000001,6.277063649192015e-06,0.22891966666666666,8.990593000000002,3.564171651498892e-06,0.233688,10.348872,1.4694912434490115e-06,0.280529,11.106062333333334,2.577383422867899e-06,0.23894066666666666,11.060572666666667,1.4694912434490115e-06,0.280529,11.106062333333334,6.882676544488144e-06,0.230308,8.70794,4.407240181426566e-06,0.2269835,10.006248,754,2.5
Max_DR,0.0005045821600111564,0.06965900000000001,2.2435156666666667,0.0006817505421265996,0.051387,1.045873,0.0006360376411435666,0.061950000000000005,1.353083,0.0006444844728551387,0.060182,1.39379,0.0004193150457443401,0.07065133333333333,2.8276326666666667,0.0006817505421265996,0.051387,1.045873,0.0008853432278875135,0.0260148126651441,1.7483217010501266,0.0009292742449371363,0.022241131297500744,1.317128358621389,784,2.5
99%_DR,0.0003330202252896836,nan,nan,0.0006358546368069839,nan,nan,0.0004947418774448361,nan,nan,0.00036133255666746583,nan,nan,0.0003359623893948938,nan,nan,0.00047402156111536623,nan,nan,0.0005302388070798857,nan,nan,0.0003576227131869155,nan,nan,784,2.5
95%_DR,0.00023880688598936422,nan,nan,0.00038435253130162723,nan,nan,0.0003671547825338513,nan,nan,0.00018098347944961167,nan,nan,0.0001622013548228053,nan,nan,0.00028512310724493643,nan,nan,0.00037203200480441083,nan,nan,0.00013960600536676453,nan,nan,784,2.5
5%_DR,2.547134844126208e-05,nan,nan,3.0430447011059592e-05,nan,nan,2.8186755668306247e-05,nan,nan,1.663446257042905e-05,nan,nan,1.3001099460646055e-05,nan,nan,1.9493041034015146e-05,nan,nan,2.58388028823492e-05,nan,nan,1.81621211937365e-05,nan,nan,784,2.5
1%_DR,1.75343205616415e-05,nan,nan,1.8920875092354627e-05,nan,nan,1.6278324645974714e-05,nan,nan,9.062805269427624e-06,nan,nan,8.13870023369171e-06,nan,nan,1.0273409783250836e-05,nan,nan,1.7344492027614102e-05,nan,nan,1.0958753803108606e-05,nan,nan,784,2.5
Min_DR,9.723856204357639e-06,0.194885,8.986020666666667,1.104812210750958e-05,0.19909600000000002,8.486740666666668,5.375738624949221e-06,0.205829,10.251297,3.631834932697043e-06,0.2682523333333333,9.172330333333333,4.5141050448075635e-06,0.20271666666666666,10.898140666666665,3.631834932697043e-06,0.2682523333333333,9.172330333333333,1.0013265343300104e-05,0.197018,8.827195,7.939996583012226e-06,0.171408,10.578375,784,2.5
Max_DR,0.000642482289889709,0.05801200000000001,1.6315270000000002,0.000726681278641905,0.044719,1.09678,0.0007190023809610356,0.042153,1.934507,0.0006353413743139388,0.0582265,1.6963979999999999,0.000471713366797438,0.06721666666666666,2.5658093333333336,0.000726681278641905,0.044719,1.09678,0.000868520095543834,0.02814398828627161,1.6768232343824236,0.0008626126784271905,0.02809234150497563,1.209470398892963,814,2.5
99%_DR,0.00042646362625024315,nan,nan,0.0005834969575145338,nan,nan,0.0005265349369752904,nan,nan,0.0003770438888275306,nan,nan,0.0003761651525634945,nan,nan,0.0004877958565945637,nan,nan,0.000535697401380596,nan,nan,0.00039813324904711383,nan,nan,814,2.5
95%_DR,0.0002867476013067286,nan,nan,0.00039866062032641947,nan,nan,0.0004069502582987946,nan,nan,0.00021267645911027052,nan,nan,0.0001886070076658877,nan,nan,0.0003302300460258111,nan,nan,0.0004184171045710039,nan,nan,0.0001584754296842065,nan,nan,814,2.5
5%_DR,3.1913008561597324e-05,nan,nan,3.643567696354641e-05,nan,nan,3.4558470633965464e-05,nan,nan,2.074566507450392e-05,nan,nan,1.615195657815498e-05,nan,nan,2.379748941096443e-05,nan,nan,2.7431207757065538e-05,nan,nan,1.914628764096601e-05,nan,nan,814,2.5
1%_DR,2.11079614992253e-05,nan,nan,2.316897662582354e-05,nan,nan,1.9416990396059067e-05,nan,nan,1.097729341010916e-05,nan,nan,1.0605429959694387e-05,nan,nan,1.294715145537622e-05,nan,nan,1.6652244957376983e-05,nan,nan,1.157609360485408e-05,nan,nan,814,2.5
Min_DR,1.0950424099964828e-05,0.199959,8.481076,1.5082238251905525e-05,0.2112063333333333,7.308315333333333,6.683255851204818e-06,0.203182,9.72937,4.5135552863222445e-06,0.2697623333333333,8.601562333333334,5.844620818617255e-06,0.203426,10.104985666666666,4.5135552863222445e-06,0.2697623333333333,8.601562333333334,1.0038298239063285e-05,0.2152265,8.2108745,4.766967260566905e-06,0.246593,9.140351,814,2.5
Max_DR,0.0006094280277394655,0.06384433333333332,1.6288413333333331,0.0006742311618231255,0.048596,0.90836,0.0006423444045883515,0.060747999999999996,1.196511,0.0006255281963416939,0.061804,1.5702169999999998,0.00044168895950196836,0.07316266666666667,2.577245,0.0006742311618231255,0.048596,0.90836,0.0006423157781931837,0.0589635,1.562425,0.000849677222989188,0.028784446636345683,1.154837858172446,827,2.5
99%_DR,0.0003903285550271771,nan,nan,0.0006405246708936687,nan,nan,0.0005163988655207385,nan,nan,0.0003500405149649037,nan,nan,0.00034389757097683197,nan,nan,0.0005082305122315827,nan,nan,0.0004922066684267197,nan,nan,0.00045726701273393676,nan,nan,827,2.5
95%_DR,0.00026489834055748955,nan,nan,0.00040909839537608695,nan,nan,0.00039880396312657706,nan,nan,0.00019558050276976893,nan,nan,0.00017073694954241816,nan,nan,0.0003144975631737,nan,nan,0.0003789866370010626,nan,nan,0.00016911691752266117,nan,nan,827,2.5
5%_DR,2.8622687199543782e-05,nan,nan,3.3908465788157855e-05,nan,nan,3.1668944031075685e-05,nan,nan,1.871611411847495e-05,nan,nan,1.5156710028314103e-05,nan,nan,2.22420452265522e-05,nan,nan,3.5900379247320226e-05,nan,nan,2.0657444962279742e-05,nan,nan,827,2.5
1%_DR,1.9518158998138506e-05,nan,nan,2.120110281877165e-05,nan,nan,1.818988927976063e-05,nan,nan,1.0027860798112e-05,nan,nan,9.607755333936514e-06,nan,nan,1.2150226238885563e-05,nan,nan,2.1527820587415593e-05,nan,nan,1.2130931984488055e-05,nan,nan,827,2.5
Min_DR,9.747644367959811e-06,0.21065,8.433095666666667,1.4352986251120884e-05,0.209425,7.4822533333333325,6.303770701595874e-06,0.216353,9.405359,4.181337006570571e-06,0.28062133333333333,8.492767666666667,5.32048044004228e-06,0.21548066666666665,9.906345333333334,4.181337006570571e-06,0.28062133333333333,8.492767666666667,1.5699515327579054e-05,0.193518,7.741176,5.037595525397049e-06,0.26605,8.440109,827,2.5
Max_DR,0.000192915422079661,0.09627033333333333,2.275355333333333,0.00040040593659970133,0.060847,1.199392,0.0001951453215110862,0.12804300000000002,1.5626765,0.00018626245746224598,0.1031125,2.191636,0.00010108087787253938,0.09540399999999999,3.676574,0.00040040593659970133,0.060847,1.199392,0.0004252747794877531,0.03621108122662699,2.1626915416167023,0.0005764601557835654,0.024796374076105968,1.5991320782595013,673,3
99%_DR,8.473035854254438e-05,nan,nan,0.0002989035255352581,nan,nan,0.00012744046280855926,nan,nan,5.469225946159439e-05,nan,nan,5.2829618428508184e-05,nan,nan,0.00013971424153096527,nan,nan,0.00012145940874673107,nan,nan,4.897856764226652e-05,nan,nan,673,3
95%_DR,3.931260631007191e-05,nan,nan,0.00011214516724495552,nan,nan,7.807126152410076e-05,nan,nan,1.9400530782972666e-05,nan,nan,1.9217366954293265e-05,nan,nan,5.4569439180709966e-05,nan,nan,8.753616981499472e-05,nan,nan,2.0042327666263814e-05,nan,nan,673,3
5%_DR,1.2669580374565519e-06,nan,nan,1.8435930122560967e-06,nan,nan,1.3310093279949875e-06,nan,nan,4.81347869107115e-07,nan,nan,2.7206532993297267e-07,nan,nan,6.438730928990351e-07,nan,nan,1.5558861701923178e-06,nan,nan,1.60362050511701e-06,nan,nan,673,3
1%_DR,7.120692625119859e-07,nan,nan,5.394894031926904e-07,nan,nan,4.815225847190729e-07,nan,nan,1.5314505442277481e-07,nan,nan,9.991535967889403e-08,nan,nan,1.703849879715604e-07,nan,nan,8.452102039822216e-07,nan,nan,7.115324466346269e-07,nan,nan,673,3
Min_DR,3.3265254909127123e-07,0.219423,12.561047,1.6278768457231044e-07,0.30313366666666663,10.979082666666669,1.0968425995346649e-07,0.41735733333333336,8.844211666666666,2.9385033385820657e-08,0.34396133333333334,13.37968,5.214317862837246e-08,0.339914,12.249653333333333,2.9385033385820657e-08,0.34396133333333334,13.37968,3.189720995489616e-07,0.2615125,10.9037735,2.8001012047231223e-07,0.2027355,13.920864,673,3
Max_DR,0.0002309392409121635,0.08385733333333334,2.181123,0.00042499476163922114,0.054608,1.226332,0.00026027198173495073,0.100874,1.436201,0.0002358049628205837,0.086463,2.0634875,0.000130223913581799,0.08309233333333334,3.4912310000000004,0.00042499476163922114,0.054608,1.226332,0.00044259564841169717,0.03390205030824573,2.1431140533161854,0.0005810778356249612,0.023135574501162864,1.691831048760707,686,3
99%_DR,0.00011233218800490195,nan,nan,0.0003257395958916814,nan,nan,0.00017196815466378334,nan,nan,8.69431611658144e-05,nan,nan,8.143458965339465e-05,nan,nan,0.0001811705969923793,nan,nan,0.00018828130023864536,nan,nan,0.00010324850235424526,nan,nan,686,3
95%_DR,5.903785054115279e-05,nan,nan,0.00014320900798329658,nan,nan,0.00010962351470443831,nan,nan,3.0409905761701224e-05,nan,nan,2.6418474598366487e-05,nan,nan,7.726825563219386e-05,nan,nan,0.00012264635326701969,nan,nan,3.2815353335390274e-05,nan,nan,686,3
5%_DR,2.3004016981437377e-06,nan,nan,3.268586161741076e-06,nan,nan,2.372453773921665e-06,nan,nan,1.0078748408472349e-06,nan,nan,5.681581091470229e-07,nan,nan,1.218561802960971e-06,nan,nan,2.120717700861596e-06,nan,nan,2.081342330907192e-06,nan,nan,686,3
1%_DR,1.3171363586553054e-06,nan,nan,1.0772285094078644e-06,nan,nan,9.416915492764939e-07,nan,nan,3.6249422243055355e-07,nan,nan,2.179115449620833e-07,nan,nan,3.723344540678026e-07,nan,nan,1.2732174022077208e-06,nan,nan,1.184913064162967e-06,nan,nan,686,3
Min_DR,6.766662369141383e-07,0.24593733333333334,9.75382,3.7266821687726747e-07,0.2527703333333333,10.865581,2.5762368202941424e-07,0.240806,12.239002,8.108217606321517e-08,0.28298466666666666,13.317338333333332,1.1341259549614334e-07,0.30426966666666666,11.732917,8.108217606321517e-08,0.28298466666666666,13.317338333333332,6.878298109578027e-07,0.20253,11.453639,5.717432883348401e-07,0.179786,13.1827355,686,3
Max_DR,0.00027804885997438606,0.04489,3.015598,0.00045333963185968884,0.048471,1.222902,0.0002493391434097645,0.058781,2.757163,0.00026293225413821233,0.073663,2.1506605,0.00015491630610351282,0.10683,2.4928665,0.00045333963185968884,0.048471,1.222902,0.00047151951193873093,0.030444282771141102,2.1038896472568367,0.0006026223191793422,0.02075495312407325,1.6905660131459481,701,3
99%_DR,0.00013116545324950152,nan,nan,0.0003594352798867936,nan,nan,0.0001864592670150743,nan,nan,6.967876245423883e-05,nan,nan,9.830534337445356e-05,nan,nan,0.00018652925457074418,nan,nan,0.00023651195117308638,nan,nan,0.00014664151425750895,nan,nan,701,3
95%_DR,7.691373062294357e-05,nan,nan,0.0001498757131822856,nan,nan,0.00012923051219918406,nan,nan,3.9480176432082785e-05,nan,nan,3.372342172482982e-05,nan,nan,9.394008294574698e-05,nan,nan,0.0001497225754037091,nan,nan,4.2945253139538116e-05,nan,nan,701,3
5%_DR,3.61450490007281e-06,nan,nan,4.7612151811170915e-06,nan,nan,3.8400589679407375e-06,nan,nan,1.8281869526096857e-06,nan,nan,9.822215615195406e-07,nan,nan,2.12112451265968e-06,nan,nan,3.1131445734453726e-06,nan,nan,2.8653773571495873e-06,nan,nan,701,3
1%_DR,2.169294244522906e-06,nan,nan,2.1244438077991626e-06,nan,nan,1.7944771330389346e-06,nan,nan,7.643242786331997e-07,nan,nan,5.469571607749232e-07,nan,nan,8.103891288889736e-07,nan,nan,2.0425862309184276e-06,nan,nan,1.7710802819534934e-06,nan,nan,701,3
Min_DR,1.2930942040775212e-06,0.219367,9.222929,7.89014985560172e-07,0.22292366666666666,10.238213666666667,4.491690561372153e-07,0.216819,11.896488,1.7789121641161913e-07,0.23948466666666668,13.251164666666666,2.3569435696883302e-07,0.2683473333333333,11.350093666666666,1.7789121641161913e-07,0.23948466666666668,13.251164666666666,1.2153678872492984e-06,0.178008,11.135972,9.917580709471013e-07,0.178998667,11.64447167,701,3
Max_DR,0.0002973493445794223,0.069034,1.9713403333333333,0.00046070918851256624,0.047309,1.173396,0.000299524197970359,0.05129,2.554608,0.0003048075697556724,0.064779,2.039317,0.00019239489725527163,0.092306,2.3781055,0.00046070918851256624,0.047309,1.173396,0.000510261593875783,0.02657390811280643,2.032400356912489,0.0006253329385645232,0.019620575985972312,1.5664698958476797,724,3
99%_DR,0.00014971972288052224,nan,nan,0.00040923383695458913,nan,nan,0.00022612404985054255,nan,nan,0.00011027632524971457,nan,nan,0.00013241053315425074,nan,nan,0.00022825289023679126,nan,nan,0.0002465160109173768,nan,nan,0.00017244264034097163,nan,nan,724,3
95%_DR,9.920565132459258e-05,nan,nan,0.00017563204573494497,nan,nan,0.00015785165534243822,nan,nan,5.14732142244557e-05,nan,nan,4.80730223097667e-05,nan,nan,0.00011451544976601542,nan,nan,0.00016327215665327033,nan,nan,4.921736264119639e-05,nan,nan,724,3
5%_DR,4.85261847063159e-06,nan,nan,6.573077242600278e-06,nan,nan,5.01106029262809e-06,nan,nan,2.5835096827495146e-06,nan,nan,1.7635286150061622e-06,nan,nan,3.1909047792191646e-06,nan,nan,4.498822593411688e-06,nan,nan,4.301122367910981e-06,nan,nan,724,3
1%_DR,2.8779569386561893e-06,nan,nan,3.5646399498870177e-06,nan,nan,2.5165837130273434e-06,nan,nan,1.1695353910477593e-06,nan,nan,1.0460512117166015e-06,nan,nan,1.4862911688071174e-06,nan,nan,2.948701862501608e-06,nan,nan,2.3961093801109397e-06,nan,nan,724,3
Min_DR,1.8430322326184706e-06,0.17166700000000001,10.3302955,9.501790160610958e-07,0.221023,9.872733,7.343415942052777e-07,0.201717,11.32083,3.5687008058154595e-07,0.22232933333333335,12.238145333333334,5.320625442515993e-07,0.22552399999999997,11.086147666666667,3.5687008058154595e-07,0.22232933333333335,12.238145333333334,1.9587213469975504e-06,0.1594,10.794224,1.2545936350341989e-06,0.174444,11.233236,724,3
Max_DR,0.00026729518460015186,0.080164,1.923805,0.00040011501275219994,0.061428,1.154133,0.000308157049168331,0.0882,1.2387305,0.00033061751413676274,0.073293,1.515921,0.0001616480418270737,0.08150333333333333,3.0535496666666666,0.00040011501275219994,0.061428,1.154133,0.0005107849578563785,0.029431024302782806,1.8586468120284159,0.0005999752010136195,0.024257699476898622,1.3193362415659247,754,3
99%_DR,0.00010589323721634738,nan,nan,0.00032281754377108375,nan,nan,0.00020525399255573427,nan,nan,0.00012656760873821924,nan,nan,0.00011428496258379877,nan,nan,0.00020160236778086406,nan,nan,0.00021000862348701237,nan,nan,9.566157473831571e-05,nan,nan,754,3
95%_DR,7.098351653314339e-05,nan,nan,0.0001558458734193103,nan,nan,0.00012799913803282882,nan,nan,5.012245371931452e-05,nan,nan,4.3280091441817564e-05,nan,nan,9.506195805590467e-05,nan,nan,0.00013891571549634512,nan,nan,3.87068857189568e-05,nan,nan,754,3
5%_DR,4.2752465184359405e-06,nan,nan,5.2817487177533115e-06,nan,nan,4.404621344656114e-06,nan,nan,2.213780787579539e-06,nan,nan,1.538733732995766e-06,nan,nan,2.7958812396677025e-06,nan,nan,3.7030893903904182e-06,nan,nan,3.4673484912905887e-06,nan,nan,754,3
1%_DR,2.568820976870232e-06,nan,nan,2.465597819901073e-06,nan,nan,2.0893529125210834e-06,nan,nan,9.728669640092452e-07,nan,nan,9.015885698786236e-07,nan,nan,1.2329826906635385e-06,nan,nan,2.5105476438451357e-06,nan,nan,1.5311949056286624e-06,nan,nan,754,3
Min_DR,1.263361660528464e-06,0.21025850000000001,9.612450500000001,1.238483530993777e-06,0.22891966666666666,8.990593000000002,6.320778820651951e-07,0.233688,10.348872,2.1665064001033437e-07,0.280529,11.106062333333334,4.295880830018793e-07,0.23894066666666666,11.060572666666667,2.1665064001033437e-07,0.280529,11.106062333333334,1.380622600584794e-06,0.230308,8.70794,8.153415143348355e-07,0.2269835,10.006248,754,3
Max_DR,0.00026571707067214636,0.06965900000000001,2.2435156666666667,0.0004434317859073192,0.051387,1.045873,0.0003863183097742978,0.061950000000000005,1.353083,0.00039023685155703644,0.060182,1.39379,0.00021016239540550558,0.08887533333333332,2.2678776666666667,0.0004434317859073192,0.051387,1.045873,0.0005505809389928156,0.0260148126651441,1.7483217010501266,0.0006167122663422069,0.022241131297500744,1.317128358621389,784,3
99%_DR,0.00015424937887651753,nan,nan,0.0003830611935592398,nan,nan,0.00025771731930157793,nan,nan,0.00017124272962052418,nan,nan,0.00015991325002769755,nan,nan,0.00024696671987554296,nan,nan,0.0002837119316637794,nan,nan,0.00016759746422384392,nan,nan,784,3
95%_DR,0.0001014154805982953,nan,nan,0.00018860892399154958,nan,nan,0.00017346944148155033,nan,nan,7.225087055953061e-05,nan,nan,6.317187944299603e-05,nan,nan,0.00012748825588986074,nan,nan,0.00017594876690917198,nan,nan,5.3215006986764856e-05,nan,nan,784,3
5%_DR,6.741060885670474e-06,nan,nan,8.349314686132406e-06,nan,nan,7.77495130402437e-06,nan,nan,4.0346327895352966e-06,nan,nan,3.017076690619795e-06,nan,nan,4.927219988320466e-06,nan,nan,7.146546223252754e-06,nan,nan,4.534215801638988e-06,nan,nan,784,3
1%_DR,4.320494258923959e-06,nan,nan,4.689778108556764e-06,nan,nan,3.921139599773338e-06,nan,nan,1.936720094226462e-06,nan,nan,1.6999085738479862e-06,nan,nan,2.2692201933357593e-06,nan,nan,4.29720134329582e-06,nan,nan,2.502129085689088e-06,nan,nan,784,3
Min_DR,2.114305478088839e-06,0.194885,8.986020666666667,2.4541876722429984e-06,0.19909600000000002,8.486740666666668,1.0427897581235284e-06,0.205829,10.251297,6.367624114587707e-07,0.2682523333333333,9.172330333333333,8.498579345315411e-07,0.20271666666666666,10.898140666666665,6.367624114587707e-07,0.2682523333333333,9.172330333333333,2.186573010130084e-06,0.197018,8.827195,1.688148395188457e-06,0.171408,10.578375,784,3
Max_DR,0.0003769099767480747,0.05801200000000001,1.6315270000000002,0.0004745711012885293,0.044719,1.09678,0.0004193540190572846,0.042153,1.934507,0.0003690797811657669,0.0582265,1.6963979999999999,0.00024119543305711072,0.08422333333333333,2.0682516666666664,0.0004745711012885293,0.044719,1.09678,0.0005418212235421807,0.02814398828627161,1.6768232343824236,0.0005730992807910096,0.02809234150497563,1.209470398892963,814,3
99%_DR,0.00021188085163635642,nan,nan,0.0003384210689447536,nan,nan,0.00028610922740140944,nan,nan,0.00018217003393571014,nan,nan,0.00018192354257933103,nan,nan,0.0002595813958984684,nan,nan,0.00028486203908081935,nan,nan,0.00019163201495561754,nan,nan,814,3
95%_DR,0.00012715656327901147,nan,nan,0.00019878128133765506,nan,nan,0.00020493755379634722,nan,nan,8.79816460020935e-05,nan,nan,7.591221774470355e-05,nan,nan,0.00015358613627937585,nan,nan,0.00020437010324704137,nan,nan,6.192222329501218e-05,nan,nan,814,3
5%_DR,8.947426662356508e-06,nan,nan,1.0363643368880715e-05,nan,nan,9.70414445576134e-06,nan,nan,5.273273106190816e-06,nan,nan,3.943005428095728e-06,nan,nan,6.231098852781228e-06,nan,nan,7.536526354038389e-06,nan,nan,4.81989947449706e-06,nan,nan,814,3
1%_DR,5.377821001605384e-06,nan,nan,5.957743144785623e-06,nan,nan,4.846041238243784e-06,nan,nan,2.434604372168368e-06,nan,nan,2.348023278894914e-06,nan,nan,3.012544894177343e-06,nan,nan,4.052826962706554e-06,nan,nan,2.6452201256805416e-06,nan,nan,814,3
Min_DR,2.4274806982901945e-06,0.199959,8.481076,3.5336355553168783e-06,0.2112063333333333,7.308315333333333,1.3508434252910786e-06,0.203182,9.72937,8.239286950792169e-07,0.2697623333333333,8.601562333333334,1.152668914117901e-06,0.203426,10.104985666666666,8.239286950792169e-07,0.2697623333333333,8.601562333333334,2.174509136722802e-06,0.2152265,8.2108745,8.868934047602284e-07,0.246593,9.140351,814,3
Max_DR,0.0003535335571155389,0.06384433333333332,1.6288413333333331,0.0004509451675764041,0.048596,0.90836,0.00040093518059270924,0.060747999999999996,1.196511,0.000367530944305664,0.061804,1.5702169999999998,0.00022166236863518224,0.07316266666666667,2.577245,0.0004509451675764041,0.048596,0.90836,0.0003799467732531117,0.0589635,1.562425,0.0005680951038642438,0.028784446636345683,1.154837858172446,827,3
99%_DR,0.0001886173811158162,nan,nan,0.0003950895174608803,nan,nan,0.0002816945254185484,nan,nan,0.00016579334190136498,nan,nan,0.00016665613563091063,nan,nan,0.00027627452934455595,nan,nan,0.0002700259226100816,nan,nan,0.0002317899119853782,nan,nan,827,3
95%_DR,0.00011522002447588071,nan,nan,0.00021454306747148435,nan,nan,0.0001937847333806751,nan,nan,7.93794931848026e-05,nan,nan,6.713799626776951e-05,nan,nan,0.0001438671939904285,nan,nan,0.0001835344594959819,nan,nan,6.66150980288586e-05,nan,nan,827,3
5%_DR,7.806983695813531e-06,nan,nan,9.640928027841788e-06,nan,nan,8.820606018899573e-06,nan,nan,4.684501612757765e-06,nan,nan,3.598233069020202e-06,nan,nan,5.723918387151156e-06,nan,nan,1.0169256254624181e-05,nan,nan,5.321864985268614e-06,nan,nan,827,3
1%_DR,4.913041699402684e-06,nan,nan,5.36054817638837e-06,nan,nan,4.479672316729688e-06,nan,nan,2.167047478933069e-06,nan,nan,2.0649295266149926e-06,nan,nan,2.770920890474034e-06,nan,nan,5.508727654350113e-06,nan,nan,2.735583219539971e-06,nan,nan,827,3
Min_DR,2.1042102359712017e-06,0.21065,8.433095666666667,3.3334614284559026e-06,0.209425,7.4822533333333325,1.2520279380518324e-06,0.216353,9.405359,7.495816482591951e-07,0.28062133333333333,8.492767666666667,1.02480029382073e-06,0.21548066666666665,9.906345333333334,7.495816482591951e-07,0.28062133333333333,8.492767666666667,3.732724356541283e-06,0.193518,7.741176,9.400862280358854e-07,0.26605,8.440109,827,3
