Quantiles,pre,µa,µsp,post,µa,µsp,1 mo,µa,µsp,6 mo,µa,µsp,12 mo,µa,µsp,total,µa,µsp,IVH,µa,µsp,PBI,µa,µsp,wl (nm),dis (cm)
Min_DR,0.9121029210540578,0.0630455,11.516481500000001,0.9192568688836182,0.065599,10.824735,0.8976732149577716,0.048393,9.22542,0.933674021232993,0.086064,13.339534,0.8858944043415051,0.057728,14.909114500000001,0.8858944043415051,0.057728,14.909114500000001,0.922338851731538,0.076509,13.641445,0.9206042692389099,0.019620575985972312,1.5664698958476797,724,3.0
Max_DR,0.9900612803210284,0.246961,5.431328,0.9920399376702078,0.24631999999999998,3.534919,0.9932161343100859,0.29099366666666665,3.964071666666667,0.9910893400743783,0.306358,7.523082333333334,0.9916201859888784,0.285775,5.669159,0.9932161343100859,0.29099366666666665,3.964071666666667,0.9873043705131423,0.20763725,5.59258425,0.9888659362997393,0.20066525,4.0597065,754,3.0
99%_DR,0.9863304546036471,,,0.9878258312741773,,,0.9883518882754436,,,0.9884961798109353,,,0.9880647685746341,,,0.9877803126526244,,,0.9848776504871604,,,0.9841291710161376,,,754,3.0
95%_DR,0.9829983272493347,,,0.9853513591786139,,,0.9849706462584538,,,0.9860242977121917,,,0.9850249537174298,,,0.9851808548666958,,,0.9818537928680898,,,0.9806779298714993,,,754,3.0
5%_DR,0.9621140521604529,,,0.9666698873347049,,,0.967398080887407,,,0.9714564318225011,,,0.9697682518290598,,,0.9665894131618998,,,0.9562445880632546,,,0.959989929662475,,,754,3.0
1%_DR,0.9499289207929875,,,0.960725170856521,,,0.9590618918447624,,,0.9653150710215241,,,0.9611735006533858,,,0.956118401015721,,,0.9500056854802362,,,0.9541843443561966,,,754,3.0
Min_DR,0.9372546311814418,0.073955,9.074505,0.9383280793305062,0.079981,10.254253,0.9238363254797269,0.063059,9.185596,0.9447179817940546,0.0890065,10.6151965,0.918392135546705,0.073392,13.6291495,0.918392135546705,0.073392,13.6291495,0.9369663765764153,0.088668,13.03864,0.9349656051923487,0.024257699476898622,1.3193362415659247,754,3.0
Max_DR,0.9878205162948814,0.2079115,5.2087140000000005,0.9901329983207305,0.209403,3.57506,0.9922719529553466,0.2620746666666667,3.91323,0.9892461427751147,0.262321,7.2362253333333335,0.9896514799673511,0.270511,7.27477,0.9922719529553466,0.2620746666666667,3.91323,0.9892311474206525,0.2575305,6.940604,0.9828118133679468,0.1458618,4.2700666,784,3.0
99%_DR,0.9835919022754558,,,0.9852205450006094,,,0.9863248363044376,,,0.9858633542829297,,,0.9864788502028783,,,0.9855797608657104,,,0.9821061811775857,,,0.9811955118504303,,,784,3.0
95%_DR,0.9802219693278396,,,0.9827423413586839,,,0.9821348826998361,,,0.983186233184034,,,0.9830314651137558,,,0.9825080215978493,,,0.9775518127764442,,,0.9780448247907558,,,784,3.0
5%_DR,0.9554072581313153,,,0.9613750130344485,,,0.9618763430610816,,,0.9667262136745963,,,0.9653012640246178,,,0.9612749632051504,,,0.9495152720895804,,,0.9571792524489842,,,784,3.0
1%_DR,0.9409318931263775,,,0.952956841940088,,,0.9529597199557758,,,0.9555387689928744,,,0.9540232132249897,,,0.9500933421690486,,,0.9432021301772164,,,0.9491343351565364,,,784,3.0
Min_DR,0.9294598000312986,0.064987,8.598606,0.9275163703808134,0.069104,10.045231,0.9128703642777624,0.054415,8.750608,0.9309801868990459,0.073818,10.522319,0.9092699585013776,0.06519849999999999,12.8973945,0.9092699585013776,0.06519849999999999,12.8973945,0.9324308139618284,0.0260148126651441,1.7483217010501266,0.9307931606249781,0.022241131297500744,1.317128358621389,784,3.0
Max_DR,0.9883548238544299,0.213347,5.10551,0.9901686460705168,0.2054485,3.3813940000000002,0.9926854987413478,0.26718200000000003,3.686951666666667,0.9896735337358227,0.2631206666666667,6.7793133333333335,0.9897086015870655,0.265655,6.89535,0.9926854987413478,0.26718200000000003,3.686951666666667,0.9896507090330633,0.2599945,6.613405,0.9888056049541039,0.19345625,3.75137325,814,3.0
99%_DR,0.9841722325107795,,,0.98524915663515,,,0.9862254149891331,,,0.986543579565175,,,0.9865519918957133,,,0.9861994848631004,,,0.9822560530590771,,,0.9860989981995335,,,814,3.0
95%_DR,0.9811345891779624,,,0.9828938198827749,,,0.9827358913370042,,,0.9838195683586515,,,0.9833876551985506,,,0.9830046073416829,,,0.9786213864202341,,,0.9813089360020798,,,814,3.0
5%_DR,0.954706189774484,,,0.9601082858253501,,,0.960768596309147,,,0.966984723086137,,,0.9658694276824994,,,0.960842183012979,,,0.9491600158563506,,,0.9579225485496968,,,814,3.0
1%_DR,0.9380286041169693,,,0.9531043960987962,,,0.9518213123418927,,,0.9590486145128271,,,0.9534238114233632,,,0.9488080214950275,,,0.9425482060057694,,,0.944512018858049,,,814,3.0
Min_DR,0.9274427278590605,0.0657645,9.183917000000001,0.9237479181586072,0.06429,9.529553,0.9108678684435432,0.051436,8.24276,0.9268933782760305,0.06902,10.159493,0.9042516798398531,0.059921,12.0293495,0.9042516798398531,0.059921,12.0293495,0.932850535098398,0.07936725,11.58179075,0.9395997809323596,0.075027,8.777854,814,3.0
Max_DR,0.9896384053436816,0.228419,4.856519,0.9909376128133593,0.217586,3.3268709999999997,0.9930033804042091,0.27761399999999997,3.727661666666666,0.9903494853098527,0.2763333333333333,6.756062333333333,0.9904398247089607,0.277552,6.713627,0.9930033804042091,0.27761399999999997,3.727661666666666,0.9944450399109913,0.2680525,1.958944,0.9897021254928313,0.203643,3.62443975,827,3.0
99%_DR,0.9855690602613026,,,0.9864399870474423,,,0.9872141290466813,,,0.9877725841391661,,,0.9876261330272401,,,0.9872281189271558,,,0.9860131309950705,,,0.9875863255266762,,,827,3.0
95%_DR,0.982725479806334,,,0.9843358199791379,,,0.9841667865303166,,,0.9849923012638706,,,0.9847330942836885,,,0.9843489929339997,,,0.9828959765808781,,,0.9824411145191075,,,827,3.0
5%_DR,0.9615201931551078,,,0.9656120305166052,,,0.9661240245355146,,,0.9699022217721542,,,0.9688175159592615,,,0.9657050858577582,,,0.9467938232066898,,,0.9624131340851464,,,827,3.0
1%_DR,0.9495716099246174,,,0.9591758215407847,,,0.9583122969952766,,,0.9626904347261844,,,0.9589226248308235,,,0.9577167860184949,,,0.9399580988659947,,,0.9587020860246692,,,827,3.0
Min_DR,0.9408131262670598,0.08723,11.386322,0.9373195058850937,0.074795,9.254725,0.9274550311500325,0.061713,8.190409,0.9410716307683475,0.080921,9.752535,0.9216381096864961,0.0693875,11.4614355,0.9216381096864961,0.0693875,11.4614355,0.9047106156887742,0.02833706242161169,3.812333666666666,0.944787805249365,0.028784446636345683,1.154837858172446,827,3.0
